GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,step,mean_agent_density,mean_s_step,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,9,1.000000,0.003385,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,10,1.000000,0.003413,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,11,1.000000,0.003394,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,12,1.000000,0.003396,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,13,1.000000,0.003398,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,14,1.000000,0.003423,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,15,1.000000,0.003410,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,16,1.000000,0.003423,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,17,1.000000,0.003409,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,18,1.000000,0.003419,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,19,1.000000,0.003408,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,20,1.000000,0.003441,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,21,1.000000,0.003418,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,22,1.000000,0.003419,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,23,1.000000,0.003421,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,24,1.000000,0.003431,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,25,1.000000,0.003428,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,26,1.000000,0.003440,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,27,1.000000,0.003425,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,28,1.000000,0.003436,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,29,1.000000,0.003424,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,30,1.000000,0.003452,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,31,1.000000,0.003427,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,32,1.000000,0.003433,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,33,1.000000,0.003438,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,34,1.000000,0.003419,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,35,1.000000,0.003420,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,36,1.000000,0.003437,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,37,1.000000,0.003412,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,38,1.000000,0.003427,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,39,1.000000,0.003424,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,40,1.000000,0.003451,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,41,1.000000,0.003415,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,42,1.000000,0.003421,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,43,1.000000,0.003421,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,44,1.000000,0.003422,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,45,1.000000,0.003438,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,46,1.000000,0.003434,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,47,1.000000,0.003428,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,48,1.000000,0.003431,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,49,1.000000,0.003435,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,50,1.000000,0.003466,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,51,1.000000,0.003424,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,52,1.000000,0.003430,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,53,1.000000,0.003439,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,54,1.000000,0.003447,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,55,1.000000,0.003436,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,56,1.000000,0.003435,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,57,1.000000,0.003437,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,58,1.000000,0.003450,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,59,1.000000,0.003438,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,60,1.000000,0.003442,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,61,1.000000,0.003419,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,62,1.000000,0.003445,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,63,1.000000,0.003430,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,64,1.000000,0.003429,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,65,1.000000,0.003439,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,66,1.000000,0.003441,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,67,1.000000,0.003446,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,68,1.000000,0.003442,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,69,1.000000,0.003446,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,70,1.000000,0.003472,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,71,1.000000,0.003451,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,72,1.000000,0.003448,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,73,1.000000,0.003451,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,74,1.000000,0.003451,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,75,1.000000,0.003430,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,76,1.000000,0.003437,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,77,1.000000,0.003445,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,78,1.000000,0.003450,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,79,1.000000,0.003437,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,80,1.000000,0.003488,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,81,1.000000,0.003451,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,82,1.000000,0.003455,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,83,1.000000,0.003448,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,84,1.000000,0.003447,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,85,1.000000,0.003452,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,86,1.000000,0.003464,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,87,1.000000,0.003456,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,88,1.000000,0.003468,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,89,1.000000,0.003448,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,90,1.000000,0.003468,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,91,1.000000,0.003456,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,92,1.000000,0.003455,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,93,1.000000,0.003453,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,94,1.000000,0.003459,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,95,1.000000,0.003462,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,96,1.000000,0.003467,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,97,1.000000,0.003458,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,98,1.000000,0.003470,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,99,1.000000,0.003460,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,100,1.000000,0.003507,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,101,1.000000,0.003458,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,102,1.000000,0.003461,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,103,1.000000,0.003483,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,104,1.000000,0.003495,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,105,1.000000,0.003494,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,106,1.000000,0.003504,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,107,1.000000,0.003489,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,108,1.000000,0.003477,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,109,1.000000,0.003477,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,110,1.000000,0.003504,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,111,1.000000,0.003464,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,112,1.000000,0.003481,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,113,1.000000,0.003473,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,114,1.000000,0.003485,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,115,1.000000,0.003498,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,116,1.000000,0.003498,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,117,1.000000,0.003489,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,118,1.000000,0.003495,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,119,1.000000,0.003501,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,120,1.000000,0.003523,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,121,1.000000,0.003474,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,122,1.000000,0.003480,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,123,1.000000,0.003476,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,124,1.000000,0.003487,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,125,1.000000,0.003494,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,126,1.000000,0.003498,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,127,1.000000,0.003483,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,128,1.000000,0.003490,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,129,1.000000,0.003485,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,130,1.000000,0.003514,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,131,1.000000,0.003488,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,132,1.000000,0.003505,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,133,1.000000,0.003485,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,134,1.000000,0.003498,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,135,1.000000,0.003496,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,136,1.000000,0.003497,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,137,1.000000,0.003472,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,138,1.000000,0.003496,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,139,1.000000,0.003497,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,140,1.000000,0.003520,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,141,1.000000,0.003486,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,142,1.000000,0.003495,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,143,1.000000,0.003488,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,144,1.000000,0.003495,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,145,1.000000,0.003501,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,146,1.000000,0.003490,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,147,1.000000,0.003490,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,148,1.000000,0.003495,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,149,1.000000,0.003497,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,150,1.000000,0.003518,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,151,1.000000,0.003493,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,152,1.000000,0.003501,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,153,1.000000,0.003487,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,154,1.000000,0.003498,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,155,1.000000,0.003493,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,156,1.000000,0.003499,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,157,1.000000,0.003493,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,158,1.000000,0.003503,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,159,1.000000,0.003494,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,160,1.000000,0.003525,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,161,1.000000,0.003493,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,162,1.000000,0.003500,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,163,1.000000,0.003496,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,164,1.000000,0.003491,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,165,1.000000,0.003503,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,166,1.000000,0.003493,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,167,1.000000,0.003497,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,168,1.000000,0.003500,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,169,1.000000,0.003504,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,170,1.000000,0.003515,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,171,1.000000,0.003489,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,172,1.000000,0.003515,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,173,1.000000,0.003508,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,174,1.000000,0.003504,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,175,1.000000,0.003507,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,176,1.000000,0.003519,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,177,1.000000,0.003508,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,178,1.000000,0.003515,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,179,1.000000,0.003506,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,180,1.000000,0.003536,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,181,1.000000,0.003518,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,182,1.000000,0.003521,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,183,1.000000,0.003508,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,184,1.000000,0.003519,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,185,1.000000,0.003515,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,186,1.000000,0.003513,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,187,1.000000,0.003514,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,188,1.000000,0.003518,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,189,1.000000,0.003514,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,190,1.000000,0.003556,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,191,1.000000,0.003531,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,192,1.000000,0.003544,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,193,1.000000,0.003532,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,194,1.000000,0.003533,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,195,1.000000,0.003532,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,196,1.000000,0.003526,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,197,1.000000,0.003523,64000.000000,15.000000
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,6.000000,198,1.000000,0.003539,64000.000000,15.000000
