GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,50,8.000000,58263.882813,0.000000,137.050756,0.000000,0.000000,0.685221,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,100,8.000000,58263.878906,0.000000,137.674617,0.000000,0.000000,0.688344,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,200,8.000000,58263.880208,0.000000,138.169159,0.000000,0.000000,0.690816,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,0,8.000000,200.112600,1.060000,1.676880,0.000000,0.000000,0.008351,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,1,8.000000,200.112605,0.027667,0.562520,0.000000,0.000000,0.002788,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,2,8.000000,200.112615,0.010333,0.541742,0.000000,0.000000,0.002671,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,5,8.000000,200.112600,0.013667,0.571728,0.000000,0.000000,0.002818,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,10,8.000000,200.112630,0.009333,0.528914,0.000000,0.000000,0.002620,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,20,8.000000,200.112615,0.009667,0.544172,0.000000,0.000000,0.002693,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,50,8.000000,200.112635,0.009667,0.539604,0.000000,0.000000,0.002674,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,100,8.000000,200.112605,0.009667,0.585526,0.000000,0.000000,0.002893,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,1.000000,200,8.000000,200.112594,0.009333,0.594218,0.000000,0.000000,0.002947,125000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,0,8.000000,1590.051310,0.010000,12.080462,0.000000,0.000000,0.060371,125000.000000,4.000000
